item_name,item_id,item_ean,price,currency,item_brand,item_category,quantity,discount,archivo_origen,carpeta_origen,coupon,index,item_internal_id,item_list_name,item_provider,item_provider_type,item_shipping,item_sms,item_variant
comida-humeda-de-salmon-para-gato-adulto-vitalive-carrefour-100-g,562306,3560071537326,0.6,EUR,carrefour,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c.html,mascotas,,23,vc4aecomm-562306,catalog,carrefour,carrefour,home_delivery|drive,562306,
arena-absorbente-higienica-para-gatos-carrefour-10-kg,307117,3270190696650,3.59,EUR,carrefour,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c.html,mascotas,,24,vc4a-30539664,catalog,carrefour,carrefour,home_delivery|drive,307117,
snack-tiras-de-pollo-carrefour-snapies-low-fat-10-unidaes-104-g,616298,3560070813827,0.72,EUR,carrefour,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=120.html,mascotas,,1,vc4a-12976478,catalog,carrefour,carrefour,home_delivery|drive,616298,
snack-para-gato-purina-felix-party-mix-grill-60-g,214481,7613033737046,1.95,EUR,felix,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=120.html,mascotas,,2,368501717,catalog,carrefour,carrefour,home_delivery|drive,214481,
pienso-de-salmon-y-atun-para-gatos-esterilizados-purina-one-15-kg,164776,8445290098993,10.15,EUR,purina-one,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=120.html,mascotas,,3,368501669,catalog,carrefour,carrefour,home_delivery|drive,164776,
comida-humeda-seleccion-en-salsa-de-carne-y-verduras-para-gatos-adultos-vitalive-carrefour-24-sobres-de-100-g,532180,3560071521431,6.65,EUR,carrefour,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=120.html,mascotas,,4,vc4aecomm-532180,catalog,carrefour,carrefour,home_delivery|drive,532180,
perlas-absorbentes-higienicas-para-gato-magic-clean-vitakraft-42l--185-kg,405868,3023610155257,5.49,EUR,vitakraft,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=120.html,mascotas,,5,367765559,catalog,carrefour,carrefour,home_delivery|drive,405868,
snacks-de-pollo-para-gatos-catisfactions-180-g,963482,4008429081972,4.49,EUR,catisfactions,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=120.html,mascotas,,6,2005187052,catalog,carrefour,carrefour,home_delivery|drive,963482,
comida-humeda-de-pollo-para-perros-senior-cesar-150-g,353080,4008429006296,1.69,EUR,cesar,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=120.html,mascotas,,7,368501928,catalog,carrefour,carrefour,home_delivery|drive,353080,
arena-para-gato-aglomerada-ligera-sepicat-extreme--8l,141979,8412691018516,8.19,EUR,sepicatt,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=120.html,mascotas,,8,2071094993,catalog,carrefour,carrefour,home_delivery|drive,141979,
comida-humeda-arroz-y-zanahora-para-perro-adulto-canibaq-1-kg,625942,8424160024225,1.85,EUR,canibaq,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=120.html,mascotas,,9,vc4a-13324923,catalog,carrefour,carrefour,home_delivery|drive,625942,
snack-stick-de-pato-carrefour-8-unidades-50-g,965328,3560070826414,2.15,EUR,carrefour,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=120.html,mascotas,,10,2008234152,catalog,carrefour,carrefour,home_delivery|drive,965328,
comida-humeda-mousse-surtido-para-gato-adulto-purina-gourmet-gold-12x85-g,395001,7613033303081,8.59,EUR,gourmet,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=120.html,mascotas,,11,368501957,catalog,carrefour,carrefour,home_delivery|drive,395001,
croquetas-para-gato-carne-carrefour,358299,3560070145201,5.95,EUR,carrefour,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=120.html,mascotas,,12,368414218,catalog,carrefour,carrefour,home_delivery|drive,358299,
pienso-de-carne-para-gatos-adultos-simpl-75-kg,328205,8431876352092,8.99,EUR,simpl,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=120.html,mascotas,,13,vc4a-26146098,catalog,carrefour,carrefour,home_delivery|drive,328205,
pienso-de-pescado-para-gatos-adultos-simpl-4-kg,328220,8431876352085,5.05,EUR,simpl,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=120.html,mascotas,,14,vc4a-26146095,catalog,carrefour,carrefour,home_delivery|drive,328220,
hierba-para-gatos-carrefour-,213823,3608141636286,0.99,EUR,carrefour,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=120.html,mascotas,,15,vc4a-19201323,catalog,carrefour,carrefour,home_delivery|drive,213823,
snack-barritas-de-pollo-y-buey-para-perro-carrefour-duo-snapies-100-g,122699,3560070103041,0.72,EUR,carrefour,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=120.html,mascotas,,16,vc4a-12899425,catalog,carrefour,carrefour,home_delivery|drive,122699,
comida-humeda-mousses-para-gato-adulto-purina-gourmet-gold--24x85-g,862740,7613036443937,16.49,EUR,gourmet,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=120.html,mascotas,directo/sobre-producto/_50-que-vuelve,17,vc4a-6288072,catalog,carrefour,carrefour,home_delivery|drive,862740,
snack-stick-mini-pescado-omega-3-para-gato-adulto-cat-stick-3-ud,967784,4008239312181,0.99,EUR,vitakraft,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=120.html,mascotas,,18,2010201219,catalog,carrefour,carrefour,home_delivery|drive,967784,
snack-de-bacon-para-perros-purina-friskies-bon-bacon-120-g,261757,7613033444838,2.35,EUR,friskies,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=120.html,mascotas,,19,368501806,catalog,carrefour,carrefour,home_delivery|drive,261757,
snacks-de-buey-para-gatos-catisfactions-60-g,772509,5998749121368,1.99,EUR,catisfactions,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=120.html,mascotas,,20,368502365,catalog,carrefour,carrefour,home_delivery|drive,772509,
comida-humeda-mousse-de-salmon-para-gato-adulto-poesie-85-g,967782,4008239315403,0.79,EUR,vitakraft,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=120.html,mascotas,,21,2010201218,catalog,carrefour,carrefour,home_delivery|drive,967782,
comida-humeda-de-pollo-y-atun-para-gato-purina-one-sensitive-4x85-g,862737,7613035635234,3.29,EUR,purina-one,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=120.html,mascotas,,22,vc4a-6288070,catalog,carrefour,carrefour,home_delivery|drive,862737,
comida-humeda-de-pollo-y-buey-para-gato-adulto-purina-one-4x85-g,862739,7613036488402,3.29,EUR,purina-one,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=120.html,mascotas,,23,vc4a-5978761,catalog,carrefour,carrefour,home_delivery|drive,862739,
snack-dental-para-perro-mediano-grande-carrefour-7-unidades-180-g,440963,3560071421090,1.48,EUR,carrefour,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=120.html,mascotas,,24,vc4a-30325249,catalog,carrefour,carrefour,home_delivery|drive,440963,
snack-de-pollo-y-pato-para-perro-pedigree-tasty-mini-130-g,904458,5998749126943,2.79,EUR,pedigree,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=144.html,mascotas,,1,368414923,catalog,carrefour,carrefour,home_delivery|drive,904458,
comida-humeda-de-pato-pollo-y-pavo-para-gato-adulto-purina-gourmet-mon-petit-6x50g,769196,7613034453754,3.05,EUR,gourmet-mom-petit,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=144.html,mascotas,,2,368502287,catalog,carrefour,carrefour,home_delivery|drive,769196,
gelatina-seleccion-de-carnes-para-gatos-felix-fantastic-purina-12x85-g,719117,7613287495228,7.35,EUR,felix,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=144.html,mascotas,,3,vc4a-16923177,catalog,carrefour,carrefour,home_delivery|drive,719117,
pienso-de-buey-para-gatos-sterilcat-one-stericat-purina-one-800-g,901625,8445290099426,5.69,EUR,purina-one,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=144.html,mascotas,,4,368502462,catalog,carrefour,carrefour,home_delivery|drive,901625,
barritas-de-miel-para-canarios-carrefour-2-unidades-de-30-g,214077,3608141636217,1.21,EUR,carrefour,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=144.html,mascotas,,5,99931791,catalog,carrefour,carrefour,home_delivery|drive,214077,
comida-humeda-seleccion-de-pescados-para-gato-adulto-gourmet-mon-petit-6x50-g,903970,7613035023741,3.05,EUR,gourmet-mom-petit,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=144.html,mascotas,,6,368414878,catalog,carrefour,carrefour,home_delivery|drive,903970,
gelatina-seleccion-de-pescados-para-gato-adulto-felix-sensations-purina-4x85-g,719058,7613287494368,2.65,EUR,felix,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=144.html,mascotas,,7,vc4a-16922946,catalog,carrefour,carrefour,home_delivery|drive,719058,
purina-felix-snacks-para-gatos-party-mix-seaside-mix-200g,213560,8445290773418,4.35,EUR,felix,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=144.html,mascotas,directo/sobre-producto/_2-unidad--50,8,vc4a-24519011,catalog,carrefour,carrefour,home_delivery|drive,213560,
snack-mini-atun-y-bacalao-para-gato-adulto-cat-stick-3-ud,178887,4008239240033,0.99,EUR,vitakraft,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=144.html,mascotas,,9,368414064,catalog,carrefour,carrefour,home_delivery|drive,178887,
pienso-de-pescado-para-gato-adulto--brekkies-excel--35-kg,671518,8410650272726,11.45,EUR,brekkies-excel,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=144.html,mascotas,directo/sobre-producto/_2-unidad--50,10,vc4a-14015131,catalog,carrefour,carrefour,home_delivery|drive,671518,
comida-humeda-de-carne-para-perro-golden-can-124-kg,089960,5999563941415,2.99,EUR,golden-can,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=144.html,mascotas,,11,vc4aecomm-089960,catalog,carrefour,carrefour,home_delivery|drive,089960,
hanseaten-heno-para-roedores-1kg,124528,4019572272599,3.49,EUR,vitakraft,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=144.html,mascotas,,12,2064820521,catalog,carrefour,carrefour,home_delivery|drive,124528,
huesos-masticables-para-perro-frolic-chew-bones-170-g,211189,5998749121115,1.99,EUR,frolic,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=144.html,mascotas,,13,368501711,catalog,carrefour,carrefour,home_delivery|drive,211189,
pienso-de-atun-salmon-cereales-y-verdura-para-gato-adulto-brekkies-excel-900-g,352683,8410650544595,4.25,EUR,brekkies-excel,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=144.html,mascotas,,14,vc4a-17458317,catalog,carrefour,carrefour,home_delivery|drive,352683,
arena-para-gato-sanicat-zen6-l,404529,8710673003216,8.65,EUR,sanicat,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=144.html,mascotas,,15,367765556,catalog,carrefour,carrefour,home_delivery|drive,404529,
comida-humeda-bocaditos-de-carne-en-salsa-para-perros-vitalive-carrefour-12-sobres-de-100-g,531103,3560071506216,4.45,EUR,carrefour,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=144.html,mascotas,,16,vc4aecomm-531103,catalog,carrefour,carrefour,home_delivery|drive,531103,
gelatina-seleccion-con-verduras-para-gatos-felix-fantastic-purina-4x85-g,719109,7613287494320,2.65,EUR,felix,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=144.html,mascotas,,17,vc4a-16922811,catalog,carrefour,carrefour,home_delivery|drive,719109,
snack-para-gato-purina-felix-party-mix-cheezy-60-g,097305,7613034096593,1.95,EUR,felix,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=144.html,mascotas,,18,368501607,catalog,carrefour,carrefour,home_delivery|drive,097305,
snack-delicias-de-leche-para-gato-purina-felix-60-g,862734,7613036064439,1.95,EUR,felix,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=144.html,mascotas,,19,vc4a-6837511,catalog,carrefour,carrefour,home_delivery|drive,862734,
comida-humeda-finas-lonchas-de-pollo-para-gato-adulto-purina-gourmet-diamant-85-g,579139,0000080713586,1.39,EUR,gourmet,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=144.html,mascotas,,20,368502149,catalog,carrefour,carrefour,home_delivery|drive,579139,
comida-humeda-de-buey-ternera-y-cordero-para-gato-purina-gourmet-mon-petit-6x50-g,769185,7613034453099,3.05,EUR,gourmet-mom-petit,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=144.html,mascotas,,21,368502281,catalog,carrefour,carrefour,home_delivery|drive,769185,
bloque-de-calcio-para-tortugas,906849,8410374123007,0.99,EUR,sandimas,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=144.html,mascotas,,22,368734281,catalog,carrefour,carrefour,home_delivery|drive,906849,
alimento-humedo-de-carne-y-pescado-para-gato-felix-44x85-g,286901,7613039932308,22.5,EUR,felix,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=144.html,mascotas,,23,vc4a-25326131,catalog,carrefour,carrefour,home_delivery|drive,286901,
snack-para-gato-purina-felix-party-mix-original-mix-maxi-pack-200-g,488351,8445290773616,4.35,EUR,felix,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=144.html,mascotas,directo/sobre-producto/_2-unidad--50,24,vc4a-24519009,catalog,carrefour,carrefour,home_delivery|drive,488351,
snack-de-ternera-para-gato-adulto-mas-inulina-vitalkrat-6-ud,335210,4008239235213,2.49,EUR,vitakraft,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=168.html,mascotas,,1,vc4aecomm-335210,catalog,carrefour,carrefour,home_delivery|drive,335210,
snack-de-pollo-y-buey-de-perro-carrefour-twisties-8-unidades-140-g,440973,3560071411060,1.39,EUR,carrefour,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=168.html,mascotas,,2,vc4a-30325437,catalog,carrefour,carrefour,home_delivery|drive,440973,
snacks-de-queso-para-gatos-catisfactions-60-g,813945,5998749117798,1.99,EUR,catisfactions,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=168.html,mascotas,,3,prod880798,catalog,carrefour,carrefour,home_delivery|drive,813945,
gelatina-seleccion-de-carnes-para-gatos-felix-duo-purina-12-sobres,719118,7613287495792,7.35,EUR,felix,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=168.html,mascotas,,4,vc4a-16922722,catalog,carrefour,carrefour,home_delivery|drive,719118,
pienso-de-salmon-y-verduras-para-gato-adulto-purina-friskies-5-promesas-4-kg,630054,8445291552173,11.65,EUR,friskies,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=168.html,mascotas,directo/sobre-producto/_2-unidad--50,5,vc4aecomm-630054,catalog,carrefour,carrefour,home_delivery|drive,630054,
comida-humeda-finas-laminas-de-gelatina-para-gato-adulto-purina-gourmet-perle-4x85-g,254053,7613032285470,3.29,EUR,gourmet-perle,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=168.html,mascotas,,6,368501788,catalog,carrefour,carrefour,home_delivery|drive,254053,
snacks-de-queso-y-salmon-para-gatos-catisfactions-60-g,414226,4008429059292,1.99,EUR,catisfactions,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=168.html,mascotas,,7,368502031,catalog,carrefour,carrefour,home_delivery|drive,414226,
croquetas-de-buey-para-perro-cachorro-carrefour-4-kg,354615,3560070116362,6.85,EUR,carrefour,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=168.html,mascotas,,8,368414168,catalog,carrefour,carrefour,home_delivery|drive,354615,
pienso-de-buey-y-pollo-con-verduras-para-gato-adulto-5-promesas-purina-friskies-15-kg,558030,3222270297370,5.15,EUR,friskies,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=168.html,mascotas,,9,41226021,catalog,carrefour,carrefour,home_delivery|drive,558030,
pienso-de-buey-y-verduras-para-gatos-carrefour-4-kg,043137,8431876298055,5.95,EUR,carrefour,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=168.html,mascotas,,10,368413995,catalog,carrefour,carrefour,home_delivery|drive,043137,
snack-para-perro-purina-friskies-picnic-variety-15-sticks-126-g,466039,4000487199811,2.35,EUR,friskies,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=168.html,mascotas,,11,93001282,catalog,carrefour,carrefour,home_delivery|drive,466039,
pienso-de-pollo-para-perros-adultos-medianos-y-grandes-ultima-3-kg,133394,8410650892313,11.89,EUR,ultima,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=168.html,mascotas,,12,368786709,catalog,carrefour,carrefour,home_delivery|drive,133394,
pienso-de-atun-con-verduras-para-gato-adulto-purina-friskies-5-promesas-15-kg,558031,7613033280283,5.15,EUR,friskies,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=168.html,mascotas,,13,41226025,catalog,carrefour,carrefour,home_delivery|drive,558031,
comida-humeda-seleccion-carnes-mixtas-en-gelatina-para-perro-cesar-pack-de-4-unidades-de-100-g,904450,5900951253577,3.59,EUR,cesar,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=168.html,mascotas,,14,368414911,catalog,carrefour,carrefour,home_delivery|drive,904450,
snacks-de-salmon-para-gatos-catisfactions-180-g,963483,4008429081699,4.49,EUR,catisfactions,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=168.html,mascotas,,15,2005187053,catalog,carrefour,carrefour,home_delivery|drive,963483,
snack-relleno,880034,3560070813797,1.61,EUR,carrefour,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=168.html,mascotas,,16,2008101640,catalog,carrefour,carrefour,home_delivery|drive,880034,
comida-humeda-sabor-atun-para-gato-adulto-purina-gourmet-4x57-g,651274,7613287192103,3.49,EUR,gourmet-revelations,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=168.html,mascotas,,17,vc4a-13634896,catalog,carrefour,carrefour,home_delivery|drive,651274,
gelatina-seleccion-de-pescados-para-gatos-felix-sensations-purina-12-sobres,719081,7613287495440,7.35,EUR,felix,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=168.html,mascotas,,18,vc4a-16923179,catalog,carrefour,carrefour,home_delivery|drive,719081,
pienso-de-conejo-pollo-y-verdura-para-gato-adulto--purina-friskies--4-kg,724777,8410168399939,11.65,EUR,friskies,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=168.html,mascotas,directo/sobre-producto/_2-unidad--50,19,368502266,catalog,carrefour,carrefour,home_delivery|drive,724777,
pienso-esterilizado-de-pollo-para-gato-brekkies-3-kg,355206,8410650169859,11.79,EUR,brekkies-excel,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=168.html,mascotas,directo/sobre-producto/_2-unidad--50,20,368414171,catalog,carrefour,carrefour,home_delivery|drive,355206,
comida-humeda-en-gelatina-selecciones-favoritas-para-gatos-purina-felix-fantastic-12x85-g,719093,7613287495099,7.35,EUR,felix,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=168.html,mascotas,,21,vc4a-16922873,catalog,carrefour,carrefour,home_delivery|drive,719093,
pienso-de-pollo-y-verduras-para-perro-adulto-purina-friskies-vitafit-complete-15-kg,770742,7613034380777,35,EUR,friskies,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=168.html,mascotas,,22,368502293,catalog,carrefour,carrefour,home_delivery|drive,770742,
comida-humeda-seleccion-recetas-campesinas-para-perro-cesar-pack-de-4-unidades-de-150-g,353087,3065890121140,6.09,EUR,cesar,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=168.html,mascotas,directo/sobre-producto/_2-unidad--50,23,368501937,catalog,carrefour,carrefour,home_delivery|drive,353087,
comida-humeda-de-conejo-para-gatos-simply-400-g,952659,3560071005115,1.19,EUR,simpl,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=168.html,mascotas,,24,2002011666,catalog,carrefour,carrefour,home_delivery|drive,952659,
comida-para-periquitos-grandes-y-loro-vitalive-carrefour-1kg,213805,3608141859166,1.82,EUR,carrefour,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=192.html,mascotas,,1,99931780,catalog,carrefour,carrefour,home_delivery|drive,213805,
comida-humeda-de-buey-pollo-atun-y-salmon-para-gato-adulto-purina-gourmet-gold-tartelette-24x85-g,488310,7613038660813,16.49,EUR,gourmet,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=192.html,mascotas,directo/sobre-producto/_50-que-vuelve,2,vc4a-10713332,catalog,carrefour,carrefour,home_delivery|drive,488310,
pienso-de-salmon-para-perro-adulto-mini-ultima-125-kg,078584,8410650581453,7.99,EUR,ultima,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=192.html,mascotas,,3,687303505,catalog,carrefour,carrefour,home_delivery|drive,078584,
pienso-de-buey-para-perros-adultos-brekkies-excel-delicious-3-kg,591531,3700260211747,9.45,EUR,brekkies-excel,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=192.html,mascotas,,4,93001424,catalog,carrefour,carrefour,home_delivery|drive,591531,
pienso-de-pollo-y-arroz-para-gato-adulto-ultima-15-kg,236152,8410650818719,9.99,EUR,ultima,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=192.html,mascotas,directo/sobre-producto/_2-unidad--50,5,368786734,catalog,carrefour,carrefour,home_delivery|drive,236152,
comida-humeda-pescado-del-oceano-para-gato-adulto-purina-gourmet-natures-creations-85-g,458389,7613038188140,1.39,EUR,gourmet-nature,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=192.html,mascotas,,6,vc4a-10726088,catalog,carrefour,carrefour,home_delivery|drive,458389,
snacks-de-buey-y-bacon-para-perro-pedigree-rodeo-duos-123-g,468557,5998749140376,2.09,EUR,pedigree,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=192.html,mascotas,,7,vc4a-11261965,catalog,carrefour,carrefour,home_delivery|drive,468557,
comida-humeda-de-pollo-para-gato-adulto-purina-gourmet-perle-4x85-g,851672,7613036142861,3.29,EUR,gourmet-perle,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=192.html,mascotas,,8,vc4a-5466617,catalog,carrefour,carrefour,home_delivery|drive,851672,
pienso-de-buey-y-verduras-para-gato-adulto-brekkies-excel-15-kg,034521,8410650880808,4.95,EUR,brekkies-excel,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=192.html,mascotas,,9,vc4a-19736514,catalog,carrefour,carrefour,home_delivery|drive,034521,
comida-humeda-para-gato-adulto-purina-gourmet-gold--8x85-g,819308,7613033782084,5.79,EUR,gourmet,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=192.html,mascotas,,10,368502435,catalog,carrefour,carrefour,home_delivery|drive,819308,
comida-humeda-seleccion-carnes-mixtas-en-salsa-para-perro-cesar-pack-de-4-unidades-de-100-g,904452,5900951253553,3.55,EUR,cesar,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=192.html,mascotas,,11,368414914,catalog,carrefour,carrefour,home_delivery|drive,904452,
pienso-de-pescado-para-gatos-sensitive-purina-one-15-kg,065746,8445290098894,10.15,EUR,purina-one,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=192.html,mascotas,,12,vc4aecomm-065746,catalog,carrefour,carrefour,home_delivery|drive,065746,
comida-humeda-de-mousse-con-salmon-para-gato-adulto-purina-gourmet-4x57-g,651268,7613287080080,3.49,EUR,gourmet-revelations,cat20007-mascotas,1,,mascotas\view-source_https___www.carrefour.es_supermercado_mascotas_cat20007_c_offset=192.html,mascotas,,13,vc4a-13634915,catalog,carrefour,carrefour,home_delivery|drive,651268,
