nombre,formato,precio,precio_ud/Kg/L,marca,categoria
dentifrico para dientes sensibles proteccion diaria sensodyne 75 ml,75 ml,4.29,57.2,sensodyne,perfumeriaehigiene
compresas fina y segura normal con alas evax 12 ud,x 12 ud,1.69,0.14083333333333334,evax fina y segura,perfumeriaehigiene
lima de fibra de vidrio para unas carrefour soft 1 ud,1 ud,0.99,0.99,carrefour soft,perfumeriaehigiene
compresas para incontinencia de orina normal absodys discret carrefour soft 24 ud,24 ud,3.35,0.13958333333333334,carrefour,perfumeriaehigiene
quitaesmalte con glicerina express carrefour 200 ml,200 ml,1.15,5.749999999999999,carrefour,perfumeriaehigiene
dentifrico herbal 10 carrefour soft pack de 2 unidades de 75 ml,pack de 2 unidades de 75 ml,1.55,10.333333333333334,carrefour soft,perfumeriaehigiene
balsamo labial original liposan 48 g,48 g,3.25,67.70833333333333,liposan,perfumeriaehigiene
desodorante en spray black axe pack de 2 unidades de 150 ml,pack de 2 unidades de 150 ml,6.95,23.166666666666668,axe,perfumeriaehigiene
desodorante roll on zero extra control sanex 50 ml,x 50,2.35,0.047,sanex,perfumeriaehigiene
enjuague bucal gingival carrefour soft 500 ml,500 ml,1.99,3.98,carrefour soft,perfumeriaehigiene
champu fortificante fuerza y brillo para cabello normal garnier fructis 380 ml,380 ml,4.19,11.026315789473685,garnier fructis,perfumeriaehigiene
tampones regular pearl tampax 24 ud,x 24 ud,5.09,0.21208333333333332,tampax,perfumeriaehigiene
arcos dentales limpieza interdental carrefour soft 60 ud,60 ud,1.8,0.030000000000000002,carrefour soft,perfumeriaehigiene
mascarilla capilar nutri rizos contouring para cabello rizado u ondulado garnier fructis 300 ml,300 ml,5.15,17.166666666666668,garnier fructis,perfumeriaehigiene
gel de ducha cuidado fresco limpieza delicada para una piel suave dove 720 ml,720 ml,4.79,6.652777777777778,dove,perfumeriaehigiene
gel de ducha reparador lactourea para piel muy seca lactovit 750 ml,750 ml,3.69,4.92,lactovit,perfumeriaehigiene
tampones con aplicador super carrefour 32 ud,32 ud,4.05,0.1265625,carrefour,perfumeriaehigiene
enjuague bucal cuidado total listerine 1 l,1 l,7.89,7.89,listerine,perfumeriaehigiene
compresas ultra finas con alas normal plus pure carrefour soft 14 ud,14 ud,1.56,0.11142857142857143,carrefour soft,perfumeriaehigiene
gel de ducha glicerina carrefour 750 ml,750 ml,1.6,2.1333333333333333,carrefour,perfumeriaehigiene
esponja de bano jabonosa carrefour 10 ud,10 ud,1.2,0.12,carrefour,perfumeriaehigiene
champu y acondicionador anticaspa 2 en 1 classic hs 625 ml,625 ml,7.75,12.4,hs,perfumeriaehigiene
champu repara y protege para pelo seco y danado pantene  pro v 625 ml,625 ml,8.25,13.2,pantene,perfumeriaehigiene
desodorante en spray aloe vera rexona pack de 2 unidades de 200 ml,pack de 2 unidades de 200 ml,5.09,12.725,rexona,perfumeriaehigiene
gel de ducha argan natural honey 650 ml,650 ml,2.15,3.3076923076923075,natural honey,perfumeriaehigiene
dentifrico para dientes sensibles proteccion diaria sensodyne pack de 2 unidades de 75 ml,pack de 2 unidades de 75 ml,6.45,43.0,sensodyne,perfumeriaehigiene
enjuague bucal combate las bacterias aliento fresco triple action colgate 500 ml,500 ml,4.29,8.58,colgate triple accion,perfumeriaehigiene
protegeslip maxi ausonia 30 ud,30 ud,2.05,0.06833333333333333,ausonia,perfumeriaehigiene
gel de ducha sales minerales carrefour 750 ml,750 ml,1.6,2.1333333333333333,carrefour,perfumeriaehigiene
gel de ducha neutro nutritivo sanex 600 ml,x 600,3.79,0.006316666666666667,sanex,perfumeriaehigiene
dentblanco 21 licor polo 75,1 paquete,2.39,2.39,licor del polo,perfumeriaehigiene
champu anticaspa anticaida con cafeina hs 330 ml,330 ml,4.69,14.212121212121213,hs,perfumeriaehigiene
champu de almendra y vainilla choice simpl 15 l,15 l,2.39,0.15933333333333335,simpl,perfumeriaehigiene
agua micelar clasica para pieles normales todo en uno garnier skin active 400 ml,400 ml,5.69,14.225,garnier skinactive,perfumeriaehigiene
desodorante roll on sensitive sin perfume con seda hipoalergenico byly 50 ml,50 ml,1.9,37.99999999999999,byly,perfumeriaehigiene
gel de afeitar frescor piel normal carrefour men 200 ml,200 ml,1.75,8.75,carrefour,perfumeriaehigiene
gel de ducha dermoprotector carrefour 750 ml,750 ml,1.6,2.1333333333333333,carrefour,perfumeriaehigiene
champu anticaspa citrus fresh para cabello graso hs 1000 ml,1000 ml,11.55,11.55,hs,perfumeriaehigiene
champu cuidado clasico para todo tipo de cabello tresemme 685 ml,685 ml,5.69,8.306569343065693,tresemme,perfumeriaehigiene
desodorante en spray dermo extra control sanex 200 ml,x 200,2.89,0.014450000000000001,sanex,perfumeriaehigiene
crema adhesiva para protesis dentales dentafix soft carrefour 50 g,50 g,3.85,77.0,carrefour soft,perfumeriaehigiene
desodorante roll on invisible antitranspirante 48h 0 alcohol carrefour men 50 ml,50 ml,0.9,18.0,carrefour,perfumeriaehigiene
champu anticaspa para pelo grasooleoso citrus fresh hs 625 ml,625 ml,7.75,12.4,hs,perfumeriaehigiene
dentifrico para ninos de 3 6 anos sabor chicle carrefour 50 ml,50 ml,0.67,13.4,carrefour kids,perfumeriaehigiene
dentifrico dientes fuertes y aliento fresco fresh gel colgate pack de 2 unidades de 75 ml,pack de 2 unidades de 75 ml,2.89,19.26666666666667,colgate,perfumeriaehigiene
champu rizos definidos pantene pro v 325 ml,325 ml,4.45,13.692307692307692,pantene,perfumeriaehigiene
esponja exfoliante  carrefour 1 ud,1 ud,1.33,1.33,carrefour,perfumeriaehigiene
cepillo de dientes suave adaptado a encias sensibles sensitive carrefour soft 1 ud,1 ud,1.3,1.3,carrefour soft,perfumeriaehigiene
protegeslip normal ausonia 40 ud,40 ud,2.05,0.05125,ausonia,perfumeriaehigiene
desodorante en spray antitranspirante invisible pure rexona 200 ml,200 ml,2.69,13.45,rexona,perfumeriaehigiene
dentifrico para dientes sensibles blanqueante sensodyne pack de 2 unidades de 75 ml,pack de 2 unidades de 75 ml,6.45,43.0,sensodyne,perfumeriaehigiene
desodorante roll on black  white invisible original nivea 50 ml,50 ml,2.35,47.0,nivea,perfumeriaehigiene
gel de ducha nutritivo con leche y miel nb palmolive 600 ml,600 ml,3.35,5.583333333333334,nb palmolive,perfumeriaehigiene
tratamiento intensivo en ampollas repara  protege pantene pro v pack 3 unidades 15 ml,pack 3 unidades,4.45,1.4833333333333334,pantene,perfumeriaehigiene
desodorante en spray dermo invisible sanex 200 ml,x 200,2.39,0.01195,sanex,perfumeriaehigiene
desodorante en spray antitranspirante thermo fresh men rexona 200 ml,200 ml,3.89,19.45,rexona,perfumeriaehigiene
dentifrico para dientes sensibles sensibilidad  encias sensodyne 75 ml,75 ml,4.79,63.86666666666667,sensodyne,perfumeriaehigiene
enjuague bucal proteccion profesional pro expert oral b 500 ml,500 ml,5.55,11.1,oral b pro expert,perfumeriaehigiene
compresas para incontinencia de orina mini discreet ausonia 24 ud,24 ud,4.95,0.20625000000000002,ausonia,perfumeriaehigiene
dentifrico 2 en 1 junior sabor fresa licor del polo 75 ml,75 ml,2.39,31.86666666666667,licor del polo,perfumeriaehigiene
dentifrico frescor extremo carrefour soft pack de 2 unidades de 75 ml,pack de 2 unidades de 75 ml,1.55,10.333333333333334,carrefour soft,perfumeriaehigiene
champu repara y protege pantene pro v 1000 ml,1000 ml,11.55,11.55,pantene,perfumeriaehigiene
champu hidratacion intensa para cabello seco o danado tresemme 685 ml,685 ml,5.69,8.306569343065693,tresemme,perfumeriaehigiene
crema de afeitar piel sensible lea 100 g,100 g,1.94,19.4,lea,perfumeriaehigiene
protector de cama 60x90 cm carrefour soft 20 ud,60x90,8.49,0.09433333333333334,carrefour,perfumeriaehigiene
maquinillas desechable para hombre blue ii gillette 15 ud,15 ud,8.39,0.5593333333333333,gillette,perfumeriaehigiene
desodorante en spray antitranspirante aloe vera rexona 200 ml,200 ml,2.69,13.45,rexona,perfumeriaehigiene
after shave balsamo sensitive nivea men 100 ml,100 ml,5.95,59.5,nivea men,perfumeriaehigiene
desodorante en spray antitranspirante invisible antimanchas rexona 200 ml,200 ml,2.89,14.45,rexona,perfumeriaehigiene
dentifrico con fluor de uso diario frescor diario parodontax 75 ml,x 75,5.39,0.07186666666666666,parodontax,perfumeriaehigiene
laca fijacion fuerte de larga duracion carrefour soft 300 ml,300 ml,1.5,5.0,carrefour soft,perfumeriaehigiene
desodorante roll on antitranspirante invisible dry dove 50 ml,50 ml,2.49,49.800000000000004,dove,perfumeriaehigiene
desodorante en spray extra eficaz lactovit 200 ml,200 ml,2.75,13.75,lactovit,perfumeriaehigiene
dentifrico plaque anti placa expert menta fresca colgate total 75 ml,75 ml,4.15,55.33333333333334,colgate total,perfumeriaehigiene
mascarilla capilar de keratina suave  liso para cabello apagado y encrespado pantene pro v 300 ml,300 ml,4.29,14.3,pantene,perfumeriaehigiene
desodorante body spray tonic proteccion 48h perfume acidulado carrefour men 150 ml,150 ml,1.27,8.466666666666667,carrefour,perfumeriaehigiene
cepillo de dientes duro carrefour soft 4 ud,4 ud,1.46,0.365,carrefour soft,perfumeriaehigiene
maquinillas desechables para mujer dragonfruit venus 3 gillette 3 ud,3 ud,3.35,1.1166666666666667,venus,perfumeriaehigiene
dentifrico con extractos de plantas herbal colgate pack de 2 unidades de 75 ml,pack de 2 unidades de 75 ml,2.89,19.26666666666667,colgate,perfumeriaehigiene
compresas ultrafina con alas para noche extra ausonia 18 ud,18 ud,5.65,0.3138888888888889,ausonia,perfumeriaehigiene
gel de afeitado hidratante con manteca de cacao series gillette 200 ml,200 ml,4.39,21.949999999999996,gillette,perfumeriaehigiene
desodorante en spray antitranspirante 48h invisible carrefour soft 200 ml ,200 ml,1.7,8.5,carrefour soft,perfumeriaehigiene
enjuague bucal sensitive 0 alcohol carrefour soft 500 ml,500 ml,1.99,3.98,carrefour soft,perfumeriaehigiene
desodorante en spray invisible dry dove pack de 2 unidades de 200 ml,pack de 2 unidades de 200 ml,7.69,19.225,dove,perfumeriaehigiene
champu anticaspa menthol fresh hs 625 ml,625 ml,7.75,12.4,hs,perfumeriaehigiene
locion corporal reafirmante con vitamina c para piel normal nivea q10 400 ml,400 ml,6.25,15.625,nivea,perfumeriaehigiene
compresas normal con alas cottonlike evax 32 ud,x 32 ud,4.55,0.1421875,evax cottonlike,perfumeriaehigiene
protegeslip maxi plus salvaslip evax 30 ud,x 30 ud,3.19,0.10633333333333334,evax,perfumeriaehigiene
gel de ducha frutal simpl choice 1 l,1 l,1.19,1.19,simpl choice,perfumeriaehigiene
gel de ducha con aloe vera carrefour 750 ml,750 ml,1.6,2.1333333333333333,carrefour,perfumeriaehigiene
toallitas desmaquillantes hidratante y refrescantes para piel seca y sensible cara y ojos carrefour soft 25 ud,25 ud,1.15,0.046,carrefour soft,perfumeriaehigiene
dentifrico complete con enjuague bucal  blanqueante oral b 75 ml,75 ml,2.25,30.0,oral b pro expert,perfumeriaehigiene
enjuague bucal multi action carrefour soft 500 ml,500 ml,1.35,2.7,carrefour soft,perfumeriaehigiene
gel de ducha hidratante protector cuidado experto sanex 600 ml,x 600,3.09,0.00515,sanex,perfumeriaehigiene
desodorante roll on dermo extra control sanex 50 ml,x 50,2.35,0.047,sanex,perfumeriaehigiene
jabon original en pastilla para cara cuerpo y manos dove pack de 4 unidades 90 g,pack de 4 unidades,3.49,0.8725,dove,perfumeriaehigiene
pack cepillo medium crf 4 und,4 und,1.46,0.365,carrefour,perfumeriaehigiene
protegeslip extra largo carrefour 24 ud,24 ud,1.54,0.06416666666666666,carrefour soft,perfumeriaehigiene
tampones super plus pearl tampax 24 ud,x 24 ud,5.09,0.21208333333333332,tampax,perfumeriaehigiene
gel de ducha oliva carrefour 750 ml,750 ml,1.6,2.1333333333333333,carrefour,perfumeriaehigiene
dentifrico proteccion profesional pro expert oral b pack de 2 unidades de 75 ml,pack de 2 unidades de 75 ml,5.59,37.266666666666666,oral b pro expert,perfumeriaehigiene
enjuague bucal fresh carrefour soft 500 ml,500 ml,1.35,2.7,carrefour soft,perfumeriaehigiene
desodorante body spray marine proteccion 48h perfume fresco carrefour men 150 ml,150 ml,1.27,8.466666666666667,carrefour,perfumeriaehigiene
dentifrico proteccion caries maximum caries protection colgate pack de 2 unidades de 75 ml,pack de 2 unidades de 75 ml,2.89,19.26666666666667,colgate,perfumeriaehigiene
bastoncillos carrefour soft 300 ud,300 ud,1.35,0.0045000000000000005,carrefour soft,perfumeriaehigiene
gel de ducha classique original moussel 900 ml,900 ml,5.25,5.833333333333333,moussel,perfumeriaehigiene
compresas con alas para noche liberty evax 9 ud,x 9 ud,3.39,0.3766666666666667,evax liberty,perfumeriaehigiene
compresas incontinencia super absodys carrefour 20 ud,20 ud,3.35,0.1675,carrefour,perfumeriaehigiene
tampones super plus compak pearl tampax 16 ud,x 16 ud,3.89,0.243125,tampax,perfumeriaehigiene
desodorante en spray antitranspirante original dove pack de 2 unidades de 200 ml,pack de 2 unidades de 200 ml,6.05,15.124999999999998,dove,perfumeriaehigiene
desodorante en spray dark temptation fresh axe 150 ml,150 ml,3.99,26.6,axe,perfumeriaehigiene
dentifrico white 2in1 carrefour soft 100 ml,100 ml,1.05,10.5,carrefour soft,perfumeriaehigiene
aceite corporal aloe vera carrefour 400 ml,400 ml,1.65,4.124999999999999,carrefour,perfumeriaehigiene
maquinillas depilatorias desechables con aceite infantil y aloe blue ii plus gillette 5 ud,5 ud,3.35,0.67,venus,perfumeriaehigiene
desodorante en stick captain old spice 50 ml,50 ml,3.75,75.0,old spice,perfumeriaehigiene
cepillo de dientes suave limpieza profunda 360 colgate 1 ud,1 ud,4.45,4.45,colgate,perfumeriaehigiene
jabon de manos golosina soft carrefour 500 ml,500 ml,1.4,2.8,carrefour soft,perfumeriaehigiene
champu y acondicionador anticaspa classic 2 en 1 hs 1000 ml,1000 ml,11.55,11.55,hs,perfumeriaehigiene
acondicionador protector para el pelo tenido color vive elvive loreal paris 300 ml,300 ml,4.09,13.633333333333333,elvive,perfumeriaehigiene
desodorante en spray sport proteccion 48h antitranspirante frescor intenso 0 alcohol carrefour men 200 ml,200 ml,1.7,8.5,carrefour,perfumeriaehigiene
gel de ducha hidratante mango y fruta de la pasion carrefour soft 750 ml,750 ml,1.78,2.3733333333333335,carrefour soft,perfumeriaehigiene
acondicionador repara y protege pantene pro v 350 ml,350 ml,6.35,18.142857142857142,pantene,perfumeriaehigiene
champu anticaspa classic hs 1000 ml,1000 ml,11.55,11.55,hs,perfumeriaehigiene
dentifrico blanqueador para dientes sensibles sensitive con sensi espuma colgate 75 ml,75 ml,3.29,43.86666666666667,colgate,perfumeriaehigiene
jabon de manos de marsella en pastilla simpl choice 4 ud,4 ud,2.19,0.5475,simpl,perfumeriaehigiene
espuma rizos definidos pantene pro v 300 ml,300 ml,5.59,18.633333333333333,pantene,perfumeriaehigiene
desodorante stick original 0 sales de aluminio tulipan negro 100 ml,100 ml,2.89,28.9,tulipan negro,perfumeriaehigiene
body milk reafirmante con vitamina c para piel seca nivea q10 400 ml,400 ml,6.25,15.625,nivea,perfumeriaehigiene
recambios maquinilla fusion5 gillette 8 ud,8 ud,24.4,3.05,gillette,perfumeriaehigiene
cepillo de dientes medio limpieza profunda zigzag colgate 2 ud,2 ud,3.55,1.775,colgate,perfumeriaehigiene
cepillo de dientes infantil con luz temporizador 3 anos soft carrefour 1 ud,1 ud,3.09,3.09,carrefour,perfumeriaehigiene
protege slips plus large carefree 64 ud,64 ud,4.59,0.07171875,carefree,perfumeriaehigiene
desodorante en spray invisible proteccion 48h antitranspirante antimanchas 0 alcohol carrefour men 200 ml,200 ml,1.7,8.5,carrefour,perfumeriaehigiene
espuma rizo marcado giorgi 250 ml,250 ml,2.95,11.8,giorgi,perfumeriaehigiene
desodorante en spray antitranspirante cotton dry rexona 200 ml,200 ml,2.69,13.45,rexona,perfumeriaehigiene
jabon de manos glicerina soft carrefour 500 ml,500 ml,1.58,3.16,carrefour soft,perfumeriaehigiene
champu para cabello con raices grasas y puntas secas hialuronico pure elvive loreal paris 400 ml,400 ml,4.59,11.475,elvive,perfumeriaehigiene
jabon de manos en pastilla con extractos de oliva moisture care olive naturals palmolive pack de 3 unidades de 90 g,pack de 3 unidades de 90 g,2.49,9.222222222222223,palmolive,perfumeriaehigiene
compresas para incontinencia de orina proteccion completa normal discreet ausonia 24 ud,24 ud,6.55,0.27291666666666664,ausonia,perfumeriaehigiene
crema hidratante intensiva multiuso nivea soft mini formato de viaje 50 ml,50 ml,1.76,35.199999999999996,nivea,perfumeriaehigiene
dentifrico con fluor de uso diario complete proteccion blanqueante parodontax 75 ml,x 75,6.25,0.08333333333333333,parodontax,perfumeriaehigiene
champu anticaspa calmante dermaxpro hs 300 ml,300 ml,5.59,18.633333333333333,hs derma x pro,perfumeriaehigiene
desodorante roll on dermo extra control sanex pack 2 de unidades de 50 ml,50 ml,4.59,91.8,sanex,perfumeriaehigiene
cepillo de dientes 360 advance carrefour soft 1 ud,1 ud,1.66,1.66,carrefour soft,perfumeriaehigiene
laca fijacion normal de larga duracion carrefour 300 ml,300 ml,1.5,5.0,carrefour,perfumeriaehigiene
champu alisador liso  brillo para cabello liso rebelde o dificil de alisar garnier fructis 380 ml,380 ml,4.19,11.026315789473685,garnier fructis,perfumeriaehigiene
bandas de cera depilatoria faciales frias carrefour soft 20 ud,20 ud,1.38,0.06899999999999999,carrefour soft,perfumeriaehigiene
recambios maquinilla venus comfortglide breeze gillette 4 ud,4 ud,10.79,2.6975,venus,perfumeriaehigiene
desodorante en spray antitranspirante invisible aqua rexona 200 ml,200 ml,2.69,13.45,rexona,perfumeriaehigiene
jabon de manos de lavanda en pastilla simpl choice 4 ud,4 ud,2.19,0.5475,simpl,perfumeriaehigiene
dentifrico xtra white carrefour soft 75 ml,75 ml,1.13,15.066666666666666,carrefour soft,perfumeriaehigiene
preservativos originales natural plus durex 12 ud,x 12 ud,7.25,0.6041666666666666,durex,perfumeriaehigiene
desodorante desinfectante calzado sanytol 150 ml,150 ml,4.15,27.66666666666667,sanytol,perfumeriaehigiene
espuma de afeitar refrescante con eucalipto para piel sensible series gillette 200 ml,200 ml,3.85,19.25,gillette,perfumeriaehigiene
gel de ducha neutro hidratante sanex 850 ml,x 850,4.45,0.005235294117647059,sanex,perfumeriaehigiene
discos desmaquillantes suaves avalados ecologicos carrefour bio 50 ud,50 ud,1.51,0.0302,carrefour soft,perfumeriaehigiene
desodorante en spray invisible ice fresh rexona men pack de 2 unidades de 200 ml,pack de 2 unidades de 200 ml,5.09,12.725,rexona,perfumeriaehigiene
desodorante en spray dermo proteccion 48h antitranspirante frescor natural 0 alcohol carrefour soft 200 ml,200 ml,1.7,8.5,carrefour soft,perfumeriaehigiene
champu anticaspa menthol fresh hs 1000 ml,1000 ml,11.55,11.55,hs,perfumeriaehigiene
mascarilla capilar 3 en 1 hair food banana ultra nutritiva para cabello seco garnier fructis 390 ml,390 ml,6.95,17.82051282051282,garnier fructis hair food,perfumeriaehigiene
dentifrico blancura artica 3d white oral b 75 ml,75 ml,3.35,44.66666666666667,oral b,perfumeriaehigiene
desodorante roll on invisible 48h anti manchas 0 alcohol carrefour soft 50 ml,50 ml,0.9,18.0,carrefour soft,perfumeriaehigiene
gel fijador control total giorgi 170 ml,170 ml,2.85,16.764705882352942,giorgi,perfumeriaehigiene
dentifrico con fluor de uso diario complete proteccion original parodontax 75 ml,x 75,6.25,0.08333333333333333,parodontax,perfumeriaehigiene
gel de ducha talco malizia 1000 ml,1000 ml,3.35,3.35,malizia,perfumeriaehigiene
recambios cepillo bateria universal total clean carrefour soft 2 ud,2 ud,3.75,1.875,carrefour soft,perfumeriaehigiene
cepillo de dientes duro cerdas cruzadas carrefour soft 2 ud,2 ud,1.24,0.62,carrefour soft,perfumeriaehigiene
tabletas limpiadoras para protesis dentales antibacteriana frescor menta carrefour soft 36 ud,36 ud,2.75,0.0763888888888889,carrefour soft,perfumeriaehigiene
recambios mach3 gillette 4 ud,4 ud,13.39,3.3475,gillette,perfumeriaehigiene
protegeslip cotton feel normal sin fragancia carefree 76 ud,76 ud,3.65,0.04802631578947368,carefree,perfumeriaehigiene
desodorante en spray invisible antimanchas rexona pack de 2 unidades de 200 ml,pack de 2 unidades de 200 ml,5.09,12.725,rexona,perfumeriaehigiene
dentifrico prevencion del sarro advanced oral b 75 ml,75 ml,5.45,72.66666666666667,oral b,perfumeriaehigiene
crema hidratante intensiva con aceite de jojoba y vitamina e para cara cuerpo y manos soft nivea 375 ml,375 ml,6.49,17.30666666666667,nivea,perfumeriaehigiene
enjuague bucal white carrefour soft 500 ml,500 ml,1.35,2.7,carrefour soft,perfumeriaehigiene
acondicionador nutri rizos para cabello rizado u ondulado garnier fructis 250 ml,250 ml,4.75,19.0,garnier fructis,perfumeriaehigiene
discos de algodon desmaquillantes redondos sensitive demakup 72 ud,72 ud,2.19,0.030416666666666665,demak up,perfumeriaehigiene
dentifrico blanqueador purple reveal max white colgate 75 ml,75 ml,3.69,49.2,colgate max,perfumeriaehigiene
dentifrico prevencion activa colgate total pack de 2 unidades de 75 ml,pack de 2 unidades de 75 ml,5.49,36.6,colgate total,perfumeriaehigiene
gel de ducha hidratacion profunda advanced care dove 400 ml,400 ml,4.39,10.974999999999998,dove,perfumeriaehigiene
gel de ducha revitalizante lima y menta moussel 650 ml,650 ml,3.99,6.138461538461539,moussel,perfumeriaehigiene
compresas extra con alas para la noche liberty evax 9 ud,x 9 ud,4.25,0.4722222222222222,evax liberty,perfumeriaehigiene
dentifrico plaque anti placa expert blanqueadora colgate total 75 ml,75 ml,4.09,54.53333333333333,colgate total,perfumeriaehigiene
dentifrico blancura revitalizante 3d white oral b 75 ml,75 ml,3.35,44.66666666666667,oral b,perfumeriaehigiene
protegeslip para incontinencia ultra mini discreet tena 28 ud,28 ud,4.29,0.15321428571428572,tena,perfumeriaehigiene
gel de ducha dermo aceite hidratante para piel normal seca cuidado experto sanex 600 ml,x 600,3.09,0.00515,sanex,perfumeriaehigiene
compresas para incontinencia de orina normal discreet ausonia 14 ud,14 ud,4.95,0.3535714285714286,ausonia,perfumeriaehigiene
desodorante en spray black  white invisible original nivea 250 ml,250 ml,3.69,14.76,nivea,perfumeriaehigiene
gel de ducha urea piel seca cuidado experto sanex 600 ml,x 600,3.09,0.00515,sanex,perfumeriaehigiene
desodorante roll on eficacia 24h con aloe vera ecologico carrefour soft bio 50 ml,50 ml,1.99,39.8,carrefour soft,perfumeriaehigiene
compresas ultra finas con alas teen day carrefour soft 14 ud,14 ud,1.8,0.1285714285714286,carrefour,perfumeriaehigiene
protegeslip normal multiforma evax 58 ud,x 58 ud,3.89,0.06706896551724138,evax,perfumeriaehigiene
protegeslip cotton flexiform sin fragancia carefree 56 ud,56 ud,3.99,0.07125000000000001,carefree,perfumeriaehigiene
gel de ducha activit protector bioma para piel normal sensible lactovit 750 ml,750 ml,2.95,3.9333333333333336,lactovit,perfumeriaehigiene
toallitas desmaquillantes micelar  oil waterproof carrefour soft 25 ud,25 ud,1.5,0.06,carrefour soft,perfumeriaehigiene
champu citricos romero cabello graso carrefour soft 400 ml,400 ml,2.19,5.475,carrefour soft,perfumeriaehigiene
laca fijacion fuerte de larga duracion carrefour soft 75 ml,75 ml,1.1,14.666666666666668,carrefour,perfumeriaehigiene
compr incontinenc maxi crf16 u,16 u,4.19,0.261875,carrefour,perfumeriaehigiene
dentifrico accion antiplaca bacteriana clorofila licor del polo 75 ml,75 ml,2.29,30.533333333333335,licor del polo,perfumeriaehigiene
bastoncillos de maquillaje carrefour 100 ud,100 ud,2.49,0.024900000000000002,carrefour,perfumeriaehigiene
champu reparador para el pelo danado total repair 5 elvive loreal paris 400 ml,400 ml,4.59,11.475,elvive,perfumeriaehigiene
seda dental menta essencial floss oral b 50 m,1 paquete,4.19,4.19,oral b,perfumeriaehigiene
crema fijadora para protesis dentales sabor menta polident 44 g,44 g,5.45,123.86363636363637,polident,perfumeriaehigiene
desodorante en spray choco wild amalfi men 150 ml,150 ml,1.47,9.8,amalfi,perfumeriaehigiene
maquinillas desechables para hombre 3 hojas carrefour men 8 ud,3 hojas,3.85,1.2833333333333334,carrefour,perfumeriaehigiene
compresas normal con alas ultrafina carrefour 28 ud,28 ud,1.59,0.05678571428571429,carrefour,perfumeriaehigiene
vaselina para labios perfumada gal 13 g,13 g,2.49,191.53846153846158,gal,perfumeriaehigiene
dentifrico proteccion de encias menta fresca advanced oral b 75 ml,75 ml,5.09,67.86666666666667,oral b,perfumeriaehigiene
desodorante en spray invisible rexona men pack de 2 unidades de 200 ml,pack de 2 unidades de 200 ml,5.09,12.725,rexona,perfumeriaehigiene
desodorante en spray para calzado carrefour expert 250 ml,250 ml,2.95,11.8,carrefour,perfumeriaehigiene
cepillo de dientes medio cuidado de ortodoncia carrefour soft 1 ud,1 ud,1.9,1.9,carrefour soft,perfumeriaehigiene
compresas para incontinencia mini discreet ultra tena 20 ud,20 ud,5.15,0.2575,tena,perfumeriaehigiene
compresas para incontinencia de orina proteccion completa extra discreet ausonia 20 ud,20 ud,6.55,0.3275,ausonia,perfumeriaehigiene
agua de colonia classic fresh s3 750 ml,750 ml,3.49,4.653333333333333,s3,perfumeriaehigiene
gel de ducha argan carrefour 750 ml,750 ml,2.25,3.0,carrefour,perfumeriaehigiene
acondicionador repara y protege para pelo seco debil y danado pantene pro v 160 ml,160 ml,3.15,19.6875,pantene,perfumeriaehigiene
gel de ducha musgo blanco con antibacteriano malizia 1000 ml,1000 ml,3.35,3.35,malizia,perfumeriaehigiene
dentifrico para dientes sensibles sensibilidad  encias blanqueante sensodyne 75 ml,75 ml,4.79,63.86666666666667,sensodyne,perfumeriaehigiene
crema depilatoria para pieles sensibles men veet 200 ml,200 ml,5.89,29.449999999999996,veet,perfumeriaehigiene
desodorante en spray zero extra control proteccion sanex 200 ml,x 200,2.39,0.01195,sanex,perfumeriaehigiene
jabon delicado 14 crema hidratante carrefour soft pack de 4 unidades de 100 g,pack de 4 unidades de 100 g,2.79,6.975,carrefour,perfumeriaehigiene
dentifrico anticaries y dientes blancos triple action extra white colgate 75 ml,75 ml,2.89,38.53333333333334,colgate triple accion,perfumeriaehigiene
champu anticaspa hidratante para cuero cabelludo seco derma x pro hs 300 ml,300 ml,5.59,18.633333333333333,hs derma x pro,perfumeriaehigiene
maquinilla desechable para hombre smooth blue3 gillette  8 ud,8 ud,11.19,1.39875,gillette,perfumeriaehigiene
agua micelar clasica para pieles normales todo en uno garnier skin active 100 ml,100 ml,1.9,18.999999999999996,garnier skinactive,perfumeriaehigiene
enjuague bucal mentol listerine 95 ml,95 ml,1.61,16.947368421052634,listerine,perfumeriaehigiene
champu suavidad aroma a rosas herbal essences 350 ml ,350 ml,5.69,16.25714285714286,herbal essences,perfumeriaehigiene
compresas noche maxi carrefour 10 ud,10 ud,1.92,0.192,carrefour,perfumeriaehigiene
desodorante en spray natural 24h heno de pravia 200 ml,200 ml,3.55,17.749999999999996,heno de pravia,perfumeriaehigiene
gel de ducha cuidado experto  atopiderm nutri repair sanex 600 ml,x 600,4.45,0.007416666666666667,sanex,perfumeriaehigiene
preservativos sensitivo suave para mayor sensibilidad durex 12 ud,x 12 ud,8.25,0.6875,durex,perfumeriaehigiene
desmaquillantes waterproof carrefour soft 150 ml,150 ml,1.99,13.266666666666667,carrefour soft,perfumeriaehigiene
acondicionador hidratacion intensa para cabello seco o danado tresemme 685 ml,685 ml,5.69,8.306569343065693,tresemme,perfumeriaehigiene
champu reconstructor para pelo largo y danado dream long elvive loreal 400 ml,400 ml,4.59,11.475,elvive,perfumeriaehigiene
algodon precortado carrefour soft 200 g,200 g,2.25,11.25,carrefour soft,perfumeriaehigiene
